Trajectory_ID,Timestamp,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Cartesian_x,Cartesian_y,Cartesian_z,Cartesian_rx,Cartesian_ry,Cartesian_rz,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6
2,1735835728.5899904,-2.5260743869083546,-2.762419214036077,-0.7511291823968183,-1.2277497496952066,1.5264275314567919,-0.18492278739968437,-0.4924070040485225,-0.18270236976425916,0.07007772174861941,-1.1709315585330107,-2.8907933854847654,-0.07530561533185175,0.06983054282253867,3.1950129672290806,1.9927087422903649,0.9192765644085046,-0.021814945074688823,0.007260650286645439,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835728.6912148,-2.5390694621760668,-2.799980193547719,-0.7270557845391776,-1.2189755033458578,1.5289261203269806,-0.19706769843702965,-0.49602335915320905,-0.1774503365117333,0.05844769802733732,-1.1740154442836197,-2.8951299215511486,-0.07985234132286323,0.07429973934055416,3.215217797922079,1.9884651557299255,0.9195476749388329,-0.019578530995789458,0.007257753069634676,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835728.791988,-2.548284793527359,-2.8266161971835673,-0.7099843683727123,-1.2127533318076882,1.5306979703451675,-0.2056801440855116,-0.49837399520848913,-0.1735651424187454,0.05014034768641168,-1.176229845141282,-2.8982366300734888,-0.08296782618545283,0.07725095180013564,3.2279695662323338,1.9851788468603395,0.9196699766768224,-0.018050708943154404,0.007255790242551484,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835728.8926177,-2.5548303426661017,-2.8455354594446796,-0.6978587280537836,-1.2083337913701042,1.5319564960474366,-0.21179747009886007,-0.4999330807704902,-0.1707267502633644,0.04421232834749575,-1.1778164725702813,-2.9004588310471062,-0.08512529773174393,0.07923192568946943,3.2362247861667526,1.9827030667214982,0.9197193940950197,-0.016995447307187952,0.0072544423026642815,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835728.9931407,-2.557983535951526,-2.8546494527036756,-0.6920174324153763,-1.2062047621722387,1.5325627667681678,-0.2147443750721756,-0.500650849756062,-0.16933651122234591,0.041349057512196585,-1.1785848609730356,-2.9015338741835204,-0.08614807318266843,0.08015109288346045,3.2399623457221645,1.9814680741301511,0.9197316744038903,-0.016496088204783255,0.007253806666218367,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.0937073,-2.559236491353317,-2.8582709963427964,-0.6896963305160941,-1.205358769430097,1.5328036749858784,-0.21591535958554164,-0.5009299999999997,-0.1687800000000006,0.04020999999999959,-1.1788909194860628,-2.9019618667855274,-0.08655148522808562,0.06807489544100673,3.2142454217232883,1.9726741298271215,0.91490020910537,-0.018384216142270805,0.006133222485116684,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.1962473,-2.559236491353317,-2.8582709963427964,-0.6896963305160941,-1.205358769430097,1.5328036749858784,-0.21591535958554164,-0.5009299999999997,-0.1687800000000006,0.04020999999999959,-1.1788909194860628,-2.9019618667855274,-0.08655148522808562,2.8312899301034694e-18,3.0655659521510645,1.9272606153611995,0.8884354694862806,-0.02979801424876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.2971401,-2.5591365452740793,-2.8572545089827965,-0.6904760936475194,-1.2054923598614096,1.532844123136066,-0.2157844812310703,-0.5008780565063746,-0.16881142128422627,0.04050228794051826,-1.1789297773111487,-2.901917210642359,-0.08638021264757619,0.009164102819592434,3.1403993110351744,1.9447153749587884,0.9002671867944535,-0.027440539751673994,0.0013691009938114412,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.3978555,-2.558608180698707,-2.8518808523427963,-0.6945983085354754,-1.2061985851786243,1.5330579521312746,-0.21509259329796748,-0.5005999230962372,-0.16897506867271947,0.04204638591631098,-1.1791351786766622,-2.9016814146607874,-0.08547467187921415,0.01821362908863358,3.214952857137861,1.9628670646142763,0.912359848666241,-0.024892409428020235,0.00276892660077768,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.4984765,-2.5571434908326194,-2.8369844327277964,-0.7060255817737948,-1.208156326317063,1.5336507117085747,-0.2131745971049579,-0.4997979304383526,-0.16940705322638383,0.04631705085270407,-1.179704397561265,-2.901030208969033,-0.08296345055777216,0.01854087366564301,3.2212314275978593,1.9665935320508812,0.9141812327180788,-0.024007943173234614,0.003015068046474119,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.5990088,-2.554665471754631,-2.811782092727796,-0.7253586854905443,-1.211468508645308,1.5346535653332354,-0.20992965681566567,-0.4983381937991273,-0.17006523246321248,0.0535078633504619,-1.18066683405924,-2.8999366673470286,-0.07871170363675256,0.016483601040977076,3.2082296350116097,1.9678585068443661,0.9138800093000449,-0.023228891448100898,0.003014012275666517,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.6995363,-2.5514046388991383,-2.778618256727796,-0.7507991755812773,-1.2158270194635907,1.5359732234737198,-0.20565963000133358,-0.49622270142091435,-0.1707917318837247,0.06289874296249054,-1.181932197398415,-2.898513356874685,-0.07311083760610003,0.013740621109108042,3.1893438818635396,1.9692801434862266,0.9134036037537553,-0.02222153834389575,0.0030126403026009664,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.8000667,-2.547587852727263,-2.7398001767277957,-0.7805771234513994,-1.220928631400911,1.5375178757651489,-0.2006615880835998,-0.4934705339417619,-0.17143999070851185,0.07377698296064816,-1.1834117347581714,-2.8968700038490827,-0.06654658417786385,0.010489433187862706,3.164707489063722,1.9706030969052872,0.9127386026496461,-0.021068297379328513,0.0030110594320171403,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835729.900697,-2.5430159308608866,-2.6933020967277956,-0.8162465177723135,-1.2270395766097018,1.5393681312599865,-0.19467470380353813,-0.4897910945145643,-0.17192901654705633,0.08662809504327336,-1.1851818399333314,-2.894933610562154,-0.05867186719490594,0.006557425577634576,3.13166762636237,1.9717207854632,0.9118039779665769,-0.019723770716545116,0.003009201333692122,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.0014834,-2.537439633908986,-2.6365891630094622,-0.8597518839271112,-1.2344929946988472,1.5416248570697555,-0.1873726007628438,-0.48475568577076666,-0.17210130314239697,0.10200672821667388,-1.1873377480746785,-2.892619123158947,-0.04905034971660672,-0.011436082239476677,2.9299985688511914,1.9452711974975236,0.8923512079620891,-0.02338763364441389,-5.460286911211636e-06,0.0,0.0,0.0,0.0,0.0,0.0
2,1735835730.1017404,-2.53116249125804,-2.572748377955441,-0.908725134776363,-1.2428831806925773,1.5441652149370255,-0.17915274754596489,-0.4783956598694677,-0.17173939340812275,0.1188826521446981,-1.1897607723315973,-2.8900758588950355,-0.03819815374166259,-0.02265333445077297,2.7263900471353986,1.9314114396726116,0.8813854923221847,-0.026761119216535855,-0.0030168895957093274,0.0,0.0,0.0,0.0,0.0,0.0
